EmployeeID,Name,Department,Role,Tenure,JobSatisfaction,WorkLifeBalance,ManagerSupport,CareerGrowth,StressLevel,AttritionRisk,RiskBand
EMP11416,Vivaan,Engineering,Senior Engineer,14.1,3,4,5,4,5,45.0,Medium
EMP11417,Ishaan,IT,System Admin,5.2,3,4,1,3,2,56.0,Medium
EMP11418,Vivaan,Operations,Operations Manager,3.0,3,4,3,4,5,53.0,Medium
EMP11419,Riya,Customer Support,Support Executive,2.8,1,5,5,5,1,34.0,Low
EMP11420,Riya,Operations,Operations Manager,7.2,3,2,4,2,4,60.0,Medium
EMP11421,Neha,Marketing,Marketing Manager,3.0,3,2,5,5,5,47.0,Medium
EMP11422,Aditya,Customer Support,Support Executive,0.3,2,3,3,5,2,47.0,Medium
EMP11423,Riya,Finance,Financial Analyst,5.3,4,2,4,1,1,51.0,Medium
EMP11424,Ishaan,Customer Support,Support Executive,1.3,3,1,5,3,2,49.0,Medium
EMP11425,Ishaan,Operations,Operations Executive,9.8,2,4,4,5,4,46.0,Medium
EMP11426,Kabir,Engineering,Senior Engineer,10.7,4,3,1,5,3,50.0,Medium
EMP11427,Vihaan,Finance,Accountant,7.6,4,4,3,4,1,37.0,Low
EMP11428,Kabir,IT,System Admin,2.9,4,2,3,3,4,56.0,Medium
EMP11429,Ananya,Operations,Operations Manager,10.5,3,2,3,2,3,61.0,Medium
EMP11430,Ananya,HR,HR Executive,10.8,5,1,2,1,3,64.0,Medium
EMP11431,Aarav,Sales,Account Manager,2.9,5,2,4,2,1,43.0,Medium
EMP11432,Diya,Customer Support,Support Executive,1.0,2,1,3,1,3,72.0,High
EMP11433,Vihaan,Marketing,Marketing Analyst,3.1,5,3,5,3,5,44.0,Medium
EMP11434,Diya,HR,HR Executive,0.6,2,3,4,1,5,68.0,Medium
EMP11435,Vivaan,IT,IT Support,6.3,2,3,2,3,4,65.0,Medium
EMP11436,Neha,Operations,Operations Executive,2.2,4,3,1,4,4,57.0,Medium
EMP11437,Riya,Finance,Financial Analyst,6.6,3,2,2,3,4,64.0,Medium
EMP11438,Arjun,Customer Support,Support Executive,0.5,5,2,3,5,5,47.0,Medium
EMP11439,Neha,Customer Support,Support Lead,9.5,5,1,2,5,5,54.0,Medium
EMP11440,Aditya,Engineering,Tech Lead,4.3,3,1,5,1,3,60.0,Medium
EMP11441,Aarav,Finance,Financial Analyst,7.3,4,4,1,3,4,58.0,Medium
EMP11442,Aditya,IT,IT Support,0.9,3,1,3,2,3,64.0,Medium
EMP11443,Riya,Customer Support,Support Executive,2.4,5,3,1,5,4,49.0,Medium
EMP11444,Diya,Customer Support,Support Lead,0.3,4,3,3,2,3,54.0,Medium
EMP11445,Aditya,Finance,Accountant,0.0,1,2,3,5,5,63.0,Medium
EMP11446,Vihaan,Sales,Account Manager,3.0,1,4,3,4,1,49.0,Medium
EMP11447,Rahul,HR,HR Manager,2.6,1,4,5,3,2,48.0,Medium
EMP11448,Aditya,IT,System Admin,9.7,4,3,2,1,3,62.0,Medium
EMP11449,Arjun,Sales,Sales Executive,0.6,2,3,2,2,3,66.0,Medium
EMP11450,Rahul,HR,HR Manager,12.8,4,1,3,1,2,61.0,Medium
EMP11451,Kabir,Customer Support,Support Lead,1.7,2,4,3,3,5,61.0,Medium
EMP11452,Riya,HR,HR Manager,0.7,3,2,4,5,5,51.0,Medium
EMP11453,Rahul,IT,System Admin,0.7,2,3,2,5,4,57.0,Medium
EMP11454,Vivaan,Operations,Operations Manager,5.9,3,4,5,2,5,53.0,Medium
EMP11455,Vivaan,Customer Support,Support Lead,5.7,2,3,1,2,2,67.0,Medium
EMP11456,Ananya,Operations,Operations Executive,11.1,1,1,1,4,3,72.0,High
EMP11457,Diya,Customer Support,Support Lead,9.4,3,3,3,4,5,56.0,Medium
EMP11458,Aarav,Marketing,Marketing Analyst,13.8,2,1,5,2,1,54.0,Medium
EMP11459,Aarav,Customer Support,Support Lead,3.4,2,3,3,3,5,64.0,Medium
EMP11460,Vihaan,Operations,Operations Manager,2.6,2,5,1,2,5,70.0,High
EMP11461,Ishaan,Finance,Accountant,3.6,1,3,2,4,3,62.0,Medium
EMP11462,Ananya,Sales,Sales Executive,6.9,2,4,4,1,1,53.0,Medium
EMP11463,Aarav,IT,IT Support,2.4,1,4,4,5,5,53.0,Medium
EMP11464,Aditya,Marketing,Marketing Analyst,6.9,5,3,5,5,3,30.0,Low
EMP11465,Neha,HR,HR Executive,2.8,4,4,1,2,2,56.0,Medium
EMP11466,Arjun,Sales,Account Manager,0.9,2,5,2,1,4,67.0,Medium
EMP11467,Aarav,Operations,Operations Manager,5.9,4,3,1,3,2,55.0,Medium
EMP11468,Arjun,Finance,Financial Analyst,3.5,5,1,2,2,2,57.0,Medium
EMP11469,Rahul,Engineering,Senior Engineer,1.3,1,1,1,5,2,65.0,Medium
EMP11470,Arjun,Customer Support,Support Executive,2.9,4,1,1,5,5,62.0,Medium
EMP11471,Aarav,Customer Support,Support Lead,0.7,1,2,2,5,4,64.0,Medium
EMP11472,Diya,IT,IT Support,7.9,1,2,4,5,3,53.0,Medium
EMP11473,Arjun,Marketing,Marketing Manager,7.0,2,1,4,2,3,64.0,Medium
EMP11474,Aarav,IT,System Admin,2.6,4,2,5,4,3,41.0,Medium
EMP11475,Aditya,Customer Support,Support Executive,7.3,5,2,3,4,4,48.0,Medium
EMP11476,Aditya,HR,HR Manager,1.5,2,5,3,4,1,42.0,Medium
EMP11477,Aditya,Sales,Account Manager,2.0,3,4,1,4,5,61.0,Medium
EMP11478,Riya,Finance,Financial Analyst,1.1,1,2,3,4,5,67.0,Medium
EMP11479,Aditya,Customer Support,Support Lead,6.2,5,4,2,4,1,37.0,Low
EMP11480,Aarav,Finance,Accountant,7.6,4,3,1,5,4,53.0,Medium
EMP11481,Arjun,Customer Support,Support Lead,8.8,3,5,1,1,2,61.0,Medium
EMP11482,Riya,Sales,Account Manager,12.1,1,5,2,3,3,60.0,Medium
EMP11483,Arjun,HR,HR Executive,1.5,3,5,5,2,1,38.0,Low
EMP11484,Kabir,Marketing,Marketing Analyst,2.9,5,5,1,2,5,58.0,Medium
EMP11485,Ishaan,HR,HR Manager,22.2,2,1,3,5,4,59.0,Medium
EMP11486,Riya,Sales,Account Manager,14.1,3,5,5,3,4,43.0,Medium
EMP11487,Vihaan,HR,HR Executive,2.2,5,1,5,1,3,52.0,Medium
EMP11488,Arjun,HR,HR Executive,3.1,1,1,2,3,1,66.0,Medium
EMP11489,Aditya,Customer Support,Support Lead,4.0,3,5,4,3,2,41.0,Medium
EMP11490,Riya,Finance,Accountant,11.1,2,4,2,3,5,65.0,Medium
EMP11491,Aarav,Finance,Financial Analyst,1.1,3,2,1,1,5,79.0,High
EMP11492,Aarav,IT,IT Support,1.6,1,1,2,2,4,79.0,High
EMP11493,Kabir,Engineering,Tech Lead,2.7,4,2,4,1,4,60.0,Medium
EMP11494,Neha,Finance,Financial Analyst,0.1,5,1,3,4,1,42.0,Medium
EMP11495,Diya,Operations,Operations Manager,9.2,5,5,2,3,5,50.0,Medium
EMP11496,Kabir,Finance,Financial Analyst,3.4,4,3,1,2,3,62.0,Medium
EMP11497,Neha,Operations,Operations Executive,1.0,5,1,5,3,4,47.0,Medium
EMP11498,Kabir,Operations,Operations Manager,0.6,1,5,5,2,3,52.0,Medium
EMP11499,Arjun,Customer Support,Support Executive,3.3,3,1,5,4,2,45.0,Medium
EMP11500,Aarav,Engineering,Tech Lead,1.2,1,1,2,4,5,74.0,High
EMP11501,Arjun,Customer Support,Support Lead,4.5,3,4,1,4,3,55.0,Medium
EMP11502,Ishaan,HR,HR Manager,2.8,4,3,2,1,5,68.0,Medium
EMP11503,Ishaan,Sales,Sales Executive,1.5,4,2,3,2,3,57.0,Medium
EMP11504,Rahul,Marketing,Marketing Manager,5.0,4,5,1,5,2,41.0,Medium
EMP11505,Ananya,Marketing,Marketing Analyst,3.7,3,4,1,1,4,70.0,High
EMP11506,Aditya,Engineering,Software Engineer,4.4,2,1,4,2,4,67.0,Medium
EMP11507,Diya,Finance,Accountant,1.5,5,1,1,5,2,49.0,Medium
EMP11508,Aditya,Finance,Accountant,5.4,4,2,2,4,2,50.0,Medium
EMP11509,Vihaan,IT,IT Support,2.6,1,3,4,5,5,56.0,Medium
EMP11510,Vivaan,Operations,Operations Executive,4.1,4,2,1,3,4,64.0,Medium
EMP11511,Aarav,Operations,Operations Executive,1.9,1,2,5,1,5,71.0,High
EMP11512,Neha,HR,HR Manager,4.5,1,5,5,5,1,34.0,Low
EMP11513,Rahul,Marketing,Marketing Manager,0.2,5,3,1,4,5,56.0,Medium
EMP11514,Kabir,HR,HR Manager,0.1,2,2,1,3,3,69.0,Medium
EMP11515,Aditya,Operations,Operations Manager,8.5,5,2,5,5,1,27.0,Low
EMP11516,Riya,Engineering,Software Engineer,2.5,1,1,5,5,5,58.0,Medium
EMP11517,Ishaan,Customer Support,Support Lead,0.6,2,3,2,3,5,68.0,Medium
EMP11518,Vivaan,Customer Support,Support Executive,0.4,2,3,4,1,3,62.0,Medium
EMP11519,Ishaan,Operations,Operations Executive,4.5,2,4,3,1,2,60.0,Medium
EMP11520,Vihaan,Finance,Financial Analyst,1.9,5,3,4,1,3,50.0,Medium
EMP11521,Vihaan,Sales,Account Manager,5.6,1,2,5,2,4,64.0,Medium
EMP11522,Riya,Customer Support,Support Lead,0.5,3,3,4,4,1,40.0,Medium
EMP11523,Vihaan,Operations,Operations Manager,3.3,1,1,3,2,5,78.0,High
EMP11524,Arjun,Finance,Financial Analyst,5.6,2,5,5,3,5,50.0,Medium
EMP11525,Arjun,Operations,Operations Executive,2.3,1,2,4,5,1,47.0,Medium
EMP11526,Diya,Engineering,Senior Engineer,1.5,1,5,4,5,2,41.0,Medium
EMP11527,Aarav,Operations,Operations Manager,3.4,1,5,5,3,3,48.0,Medium
EMP11528,Ishaan,Customer Support,Support Executive,5.3,1,4,5,1,5,65.0,Medium
EMP11529,Aditya,HR,HR Manager,4.5,2,1,5,3,3,56.0,Medium
EMP11530,Aarav,Engineering,Senior Engineer,1.5,1,1,3,4,5,70.0,High
EMP11531,Rahul,HR,HR Executive,12.3,5,5,2,2,1,42.0,Medium
EMP11532,Aditya,Customer Support,Support Executive,2.6,3,2,2,3,3,61.0,Medium
EMP11533,Ishaan,IT,IT Support,0.9,2,3,1,4,3,62.0,Medium
EMP11534,Ananya,Sales,Account Manager,1.9,2,1,1,5,5,70.0,High
EMP11535,Vivaan,HR,HR Manager,6.1,1,2,2,3,1,63.0,Medium
EMP11536,Vihaan,HR,HR Executive,2.4,1,1,5,1,4,71.0,High
EMP11537,Ishaan,Operations,Operations Executive,0.1,1,3,3,4,1,52.0,Medium
EMP11538,Neha,IT,System Admin,8.5,1,4,5,5,5,49.0,Medium
EMP11539,Diya,HR,HR Manager,5.9,3,2,1,5,1,51.0,Medium
EMP11540,Aditya,HR,HR Executive,0.1,4,3,4,4,3,42.0,Medium
EMP11541,Riya,Customer Support,Support Lead,2.7,4,3,3,4,1,40.0,Medium
EMP11542,Aditya,Operations,Operations Manager,1.5,2,5,4,4,3,44.0,Medium
EMP11543,Rahul,Customer Support,Support Lead,2.1,1,1,4,1,2,69.0,Medium
EMP11544,Aditya,Customer Support,Support Lead,2.5,1,3,4,1,4,69.0,Medium
EMP11545,Riya,Engineering,Software Engineer,0.9,1,3,1,5,2,59.0,Medium
EMP11546,Arjun,Operations,Operations Manager,6.6,1,5,4,3,4,55.0,Medium
EMP11547,Arjun,Engineering,Tech Lead,7.6,4,2,2,2,4,64.0,Medium
EMP11548,Vivaan,Sales,Sales Executive,2.7,3,2,3,3,1,51.0,Medium
EMP11549,Arjun,IT,System Admin,0.8,4,5,4,3,5,46.0,Medium
EMP11550,Vihaan,HR,HR Manager,21.9,5,1,1,2,4,67.0,Medium
EMP11551,Arjun,Engineering,Senior Engineer,5.1,5,3,1,1,5,68.0,Medium
EMP11552,Vihaan,Engineering,Senior Engineer,4.6,3,3,4,1,2,55.0,Medium
EMP11553,Neha,Operations,Operations Manager,3.1,2,3,4,5,3,46.0,Medium
EMP11554,Aditya,Sales,Sales Executive,0.7,3,2,3,4,2,50.0,Medium
EMP11555,Diya,Operations,Operations Manager,4.9,2,4,1,1,2,68.0,Medium
EMP11556,Ananya,Marketing,Marketing Manager,5.5,4,2,1,2,5,71.0,High
EMP11557,Kabir,Sales,Account Manager,1.5,2,3,3,3,3,58.0,Medium
EMP11558,Aditya,Operations,Operations Manager,8.1,5,2,5,2,3,45.0,Medium
EMP11559,Arjun,Customer Support,Support Executive,2.6,2,1,4,4,4,59.0,Medium
EMP11560,Ishaan,HR,HR Executive,1.6,3,1,5,3,2,49.0,Medium
EMP11561,Ananya,Sales,Account Manager,10.0,1,5,1,3,5,70.0,High
EMP11562,Neha,Sales,Account Manager,4.0,5,1,2,2,2,57.0,Medium
EMP11563,Diya,Finance,Accountant,6.0,3,3,2,2,2,59.0,Medium
EMP11564,Ananya,Engineering,Tech Lead,5.5,1,1,2,3,1,66.0,Medium
EMP11565,Aarav,IT,IT Support,6.2,3,4,1,5,1,45.0,Medium
EMP11566,Riya,Sales,Sales Executive,2.2,1,3,5,3,2,51.0,Medium
EMP11567,Vihaan,Customer Support,Support Lead,8.9,2,5,5,3,2,41.0,Medium
EMP11568,Ananya,HR,HR Manager,7.4,5,2,4,4,5,47.0,Medium
EMP11569,Diya,Sales,Account Manager,0.2,3,5,5,1,3,48.0,Medium
EMP11570,Rahul,Customer Support,Support Executive,1.1,1,3,3,4,1,52.0,Medium
EMP11571,Kabir,Customer Support,Support Executive,1.8,5,2,1,4,2,50.0,Medium
EMP11572,Vihaan,Sales,Sales Executive,0.3,4,2,1,1,2,66.0,Medium
EMP11573,Aarav,Sales,Account Manager,3.2,2,2,3,1,3,69.0,Medium
EMP11574,Diya,Operations,Operations Manager,1.6,4,2,3,4,4,52.0,Medium
EMP11575,Ananya,Sales,Account Manager,18.1,2,5,2,4,2,49.0,Medium
EMP11576,Aarav,Customer Support,Support Executive,1.3,4,4,3,4,1,37.0,Low
EMP11577,Vihaan,Marketing,Marketing Manager,0.0,5,4,1,1,1,53.0,Medium
EMP11578,Neha,Operations,Operations Manager,8.0,2,3,5,3,3,50.0,Medium
EMP11579,Ishaan,Marketing,Marketing Analyst,0.7,5,4,4,5,5,37.0,Low
EMP11580,Arjun,Sales,Sales Executive,10.3,3,1,2,2,5,74.0,High
EMP11581,Ishaan,Marketing,Marketing Manager,0.1,2,5,4,3,2,45.0,Medium
EMP11582,Aditya,Engineering,Senior Engineer,4.6,3,2,5,2,4,56.0,Medium
EMP11583,Ishaan,IT,IT Support,2.5,4,2,1,2,5,71.0,High
EMP11584,Diya,Engineering,Software Engineer,5.0,5,1,4,5,5,46.0,Medium
EMP11585,Arjun,IT,IT Support,1.8,5,5,2,2,3,48.0,Medium
EMP11586,Rahul,Finance,Financial Analyst,21.4,3,5,2,1,3,60.0,Medium
EMP11587,Riya,Customer Support,Support Executive,3.4,3,5,2,1,5,66.0,Medium
EMP11588,Diya,HR,HR Executive,0.8,5,3,3,2,5,56.0,Medium
EMP11589,Ishaan,Customer Support,Support Lead,0.1,4,2,4,3,1,43.0,Medium
EMP11590,Ishaan,Operations,Operations Executive,7.1,1,5,1,5,4,59.0,Medium
EMP11591,Aarav,Finance,Accountant,4.8,2,2,3,2,5,71.0,High
EMP11592,Ananya,Operations,Operations Executive,1.6,5,2,4,4,3,41.0,Medium
EMP11593,Kabir,Marketing,Marketing Analyst,0.4,3,5,1,3,5,62.0,Medium
EMP11594,Kabir,Operations,Operations Manager,1.5,1,2,5,1,1,59.0,Medium
EMP11595,Riya,Customer Support,Support Executive,1.6,2,5,3,2,5,62.0,Medium
EMP11596,Neha,Marketing,Marketing Manager,4.9,4,4,1,5,5,53.0,Medium
EMP11597,Aarav,Finance,Accountant,2.2,4,5,2,2,4,55.0,Medium
EMP11598,Vihaan,Operations,Operations Executive,6.8,1,4,2,3,4,66.0,Medium
EMP11599,Vihaan,IT,System Admin,20.3,4,3,3,4,3,46.0,Medium
EMP11600,Kabir,Customer Support,Support Lead,1.7,4,3,1,4,4,57.0,Medium
EMP11601,Neha,Operations,Operations Manager,1.5,5,2,3,3,2,46.0,Medium
EMP11602,Ishaan,Operations,Operations Manager,2.2,3,1,1,1,1,70.0,High
EMP11603,Rahul,Engineering,Software Engineer,6.8,4,3,2,3,4,57.0,Medium
EMP11604,Riya,IT,IT Support,6.5,3,1,4,3,2,53.0,Medium
EMP11605,Aditya,Customer Support,Support Executive,1.6,1,1,3,2,4,75.0,High
EMP11606,Ananya,Finance,Financial Analyst,1.1,4,2,3,5,5,51.0,Medium
EMP11607,Riya,Engineering,Software Engineer,0.0,1,4,4,1,4,66.0,Medium
EMP11608,Vivaan,HR,HR Executive,3.6,2,5,1,4,4,59.0,Medium
EMP11609,Rahul,Operations,Operations Executive,7.1,2,2,5,1,1,55.0,Medium
EMP11610,Riya,IT,IT Support,1.5,5,3,4,5,1,28.0,Low
EMP11611,Kabir,HR,HR Executive,8.3,5,3,2,1,5,64.0,Medium
EMP11612,Ananya,IT,System Admin,5.1,4,4,4,5,5,41.0,Medium
EMP11613,Neha,IT,IT Support,5.0,1,2,4,2,3,65.0,Medium
EMP11614,Aarav,Operations,Operations Manager,8.5,1,1,3,2,3,72.0,High
EMP11615,Aarav,Finance,Financial Analyst,3.8,5,1,5,5,1,30.0,Low
EMP11616,Diya,HR,HR Executive,14.3,3,3,5,2,1,44.0,Medium
EMP11617,Diya,Marketing,Marketing Analyst,6.2,1,2,1,5,2,62.0,Medium
EMP11618,Vivaan,IT,System Admin,2.5,4,2,1,4,2,54.0,Medium
EMP11619,Arjun,IT,IT Support,15.1,2,3,1,2,2,67.0,Medium
EMP11620,Kabir,Sales,Account Manager,11.8,5,3,2,1,3,58.0,Medium
EMP11621,Ananya,Customer Support,Support Lead,3.2,1,3,4,1,2,63.0,Medium
EMP11622,Vivaan,Finance,Financial Analyst,0.9,2,4,1,2,1,61.0,Medium
EMP11623,Ishaan,Marketing,Marketing Manager,3.5,4,5,1,4,2,45.0,Medium
EMP11624,Diya,Customer Support,Support Executive,6.6,4,1,5,2,3,52.0,Medium
EMP11625,Diya,HR,HR Manager,4.8,4,5,3,4,5,46.0,Medium
EMP11626,Rahul,IT,IT Support,1.4,4,3,2,1,1,56.0,Medium
EMP11627,Ananya,Operations,Operations Executive,1.8,4,3,1,2,5,68.0,Medium
EMP11628,Aditya,Engineering,Senior Engineer,0.4,1,1,2,3,1,66.0,Medium
EMP11629,Riya,Operations,Operations Executive,3.5,2,5,1,3,3,60.0,Medium
EMP11630,Aditya,HR,HR Manager,0.2,4,3,3,2,3,54.0,Medium
EMP11631,Ishaan,Customer Support,Support Lead,24.5,4,5,1,5,5,50.0,Medium
EMP11632,Ishaan,Finance,Financial Analyst,4.2,4,2,2,5,4,52.0,Medium
EMP11633,Arjun,Sales,Sales Executive,1.8,2,4,5,1,4,58.0,Medium
EMP11634,Ishaan,Sales,Sales Executive,5.0,4,5,5,4,2,29.0,Low
EMP11635,Aarav,Finance,Accountant,1.2,3,4,4,5,5,45.0,Medium
EMP11636,Aditya,Marketing,Marketing Manager,0.5,5,5,2,1,2,49.0,Medium
EMP11637,Diya,Marketing,Marketing Analyst,0.1,3,2,5,3,3,49.0,Medium
EMP11638,Aarav,Finance,Accountant,5.3,4,5,1,3,5,58.0,Medium
EMP11639,Arjun,Sales,Account Manager,38.9,1,3,3,5,1,48.0,Medium
EMP11640,Aditya,Finance,Accountant,2.2,3,5,5,5,5,38.0,Low
EMP11641,Kabir,HR,HR Executive,8.3,1,4,4,2,1,53.0,Medium
EMP11642,Vihaan,Marketing,Marketing Analyst,7.8,4,5,2,1,3,56.0,Medium
EMP11643,Riya,Engineering,Senior Engineer,0.8,3,1,3,1,5,74.0,High
EMP11644,Ananya,IT,IT Support,13.2,5,1,1,5,5,58.0,Medium
EMP11645,Vivaan,HR,HR Executive,2.3,2,1,4,5,3,52.0,Medium
EMP11646,Aditya,Sales,Sales Executive,4.4,3,5,4,4,2,37.0,Low
EMP11647,Vivaan,Finance,Financial Analyst,0.7,3,5,2,1,2,57.0,Medium
EMP11648,Arjun,Customer Support,Support Executive,0.8,2,4,2,5,1,45.0,Medium
EMP11649,Riya,Marketing,Marketing Analyst,1.6,4,4,2,4,3,47.0,Medium
EMP11650,Neha,Engineering,Senior Engineer,9.0,3,2,1,2,5,75.0,High
EMP11651,Neha,Engineering,Tech Lead,0.9,3,2,2,4,2,54.0,Medium
EMP11652,Ananya,Finance,Financial Analyst,11.0,4,1,3,5,5,54.0,Medium
EMP11653,Vivaan,Customer Support,Support Executive,9.7,4,3,3,3,5,56.0,Medium
EMP11654,Riya,Marketing,Marketing Manager,0.8,2,1,5,4,5,58.0,Medium
EMP11655,Aarav,Marketing,Marketing Analyst,3.1,2,2,2,2,1,63.0,Medium
EMP11656,Ananya,HR,HR Manager,3.5,2,1,5,2,5,66.0,Medium
EMP11657,Ananya,Operations,Operations Manager,1.5,1,1,2,2,2,73.0,High
EMP11658,Aditya,Finance,Accountant,1.0,1,5,5,2,5,58.0,Medium
EMP11659,Diya,HR,HR Executive,3.0,3,5,1,4,1,46.0,Medium
EMP11660,Kabir,Customer Support,Support Executive,0.2,4,2,5,1,5,59.0,Medium
EMP11661,Rahul,Sales,Sales Executive,0.7,4,5,5,4,2,29.0,Low
EMP11662,Vihaan,IT,IT Support,0.0,3,3,5,1,4,57.0,Medium
EMP11663,Diya,IT,System Admin,7.0,3,1,5,1,2,57.0,Medium
EMP11664,Riya,Customer Support,Support Lead,5.4,3,4,2,3,1,49.0,Medium
EMP11665,Rahul,Marketing,Marketing Manager,2.7,1,5,5,3,3,48.0,Medium
EMP11666,Ananya,Customer Support,Support Lead,3.1,3,5,2,1,5,66.0,Medium
EMP11667,Riya,Sales,Sales Executive,3.4,1,4,1,2,1,65.0,Medium
EMP11668,Diya,IT,IT Support,3.0,5,5,3,3,1,34.0,Low
EMP11669,Riya,Customer Support,Support Executive,11.3,1,5,5,4,4,47.0,Medium
EMP11670,Aditya,HR,HR Executive,4.8,5,1,1,4,3,56.0,Medium
EMP11671,Vihaan,IT,IT Support,9.7,1,3,2,4,1,56.0,Medium
EMP11672,Riya,IT,IT Support,1.5,1,2,5,3,1,51.0,Medium
EMP11673,Aditya,Finance,Financial Analyst,0.8,1,4,2,5,5,61.0,Medium
EMP11674,Arjun,Sales,Sales Executive,9.0,1,3,3,1,5,76.0,High
EMP11675,Vihaan,Customer Support,Support Lead,3.4,5,2,5,4,1,31.0,Low
EMP11676,Kabir,Finance,Financial Analyst,5.9,5,4,4,4,1,29.0,Low
EMP11677,Arjun,Operations,Operations Executive,3.8,5,5,4,2,2,37.0,Low
EMP11678,Aarav,Customer Support,Support Executive,5.3,2,2,4,5,5,55.0,Medium
EMP11679,Kabir,Engineering,Tech Lead,4.9,3,2,5,2,4,56.0,Medium
EMP11680,Kabir,HR,HR Manager,18.4,4,4,5,2,3,43.0,Medium
EMP11681,Neha,Customer Support,Support Executive,0.3,1,3,5,3,1,48.0,Medium
EMP11682,Kabir,Operations,Operations Executive,1.1,3,2,3,5,5,55.0,Medium
EMP11683,Vihaan,Customer Support,Support Lead,1.5,2,3,3,5,4,53.0,Medium
EMP11684,Neha,Customer Support,Support Lead,0.3,2,3,4,2,4,61.0,Medium
EMP11685,Kabir,Operations,Operations Manager,1.4,4,5,2,4,4,47.0,Medium
EMP11686,Arjun,Operations,Operations Executive,0.2,1,3,5,5,4,49.0,Medium
EMP11687,Rahul,Operations,Operations Executive,11.1,4,2,3,3,1,47.0,Medium
EMP11688,Aditya,Finance,Accountant,6.4,4,2,4,4,3,45.0,Medium
EMP11689,Aarav,Finance,Accountant,2.7,2,2,5,5,1,39.0,Low
EMP11690,Aditya,Finance,Financial Analyst,5.5,2,3,5,1,3,58.0,Medium
EMP11691,Rahul,HR,HR Manager,0.4,3,5,3,5,2,37.0,Low
EMP11692,Vivaan,Marketing,Marketing Analyst,0.4,4,4,1,4,1,45.0,Medium
EMP11693,Diya,Finance,Accountant,5.0,5,5,1,3,1,42.0,Medium
EMP11694,Kabir,Customer Support,Support Executive,0.2,3,2,2,3,3,61.0,Medium
EMP11695,Arjun,IT,IT Support,4.8,3,3,5,1,3,54.0,Medium
EMP11696,Aarav,Engineering,Software Engineer,1.2,3,4,3,3,5,57.0,Medium
EMP11697,Rahul,IT,System Admin,0.6,1,5,1,3,1,58.0,Medium
EMP11698,Ishaan,Operations,Operations Executive,0.4,2,5,4,3,2,45.0,Medium
EMP11699,Aditya,Marketing,Marketing Manager,5.1,5,1,3,1,3,60.0,Medium
EMP11700,Ananya,Engineering,Tech Lead,3.9,4,5,3,2,5,54.0,Medium
EMP11701,Ishaan,HR,HR Manager,0.1,2,5,1,4,4,59.0,Medium
EMP11702,Riya,Engineering,Tech Lead,0.5,1,4,4,3,2,52.0,Medium
EMP11703,Aditya,Sales,Sales Executive,3.8,2,4,2,5,1,45.0,Medium
EMP11704,Aditya,Customer Support,Support Executive,3.4,1,3,2,2,3,70.0,High
EMP11705,Ishaan,Finance,Financial Analyst,6.2,3,4,1,5,4,54.0,Medium
EMP11706,Vihaan,HR,HR Manager,10.4,1,1,2,1,1,74.0,High
EMP11707,Arjun,IT,IT Support,1.9,1,3,1,1,1,72.0,High
EMP11708,Arjun,IT,System Admin,1.7,2,4,2,5,5,57.0,Medium
EMP11709,Diya,HR,HR Manager,0.3,5,4,4,5,1,25.0,Low
EMP11710,Arjun,HR,HR Executive,5.9,2,1,4,2,2,61.0,Medium
EMP11711,Rahul,Operations,Operations Manager,6.5,4,5,5,1,2,41.0,Medium
EMP11712,Neha,Sales,Account Manager,1.0,1,3,4,2,2,59.0,Medium
EMP11713,Rahul,Finance,Accountant,0.4,2,4,5,1,4,58.0,Medium
EMP11714,Aarav,Marketing,Marketing Analyst,0.3,5,4,5,5,1,21.0,Low
EMP11715,Aditya,Marketing,Marketing Manager,5.9,2,3,3,3,4,61.0,Medium
EMP11716,Aditya,Operations,Operations Executive,0.8,2,3,5,5,5,48.0,Medium
EMP11717,Kabir,Customer Support,Support Lead,14.0,2,2,3,2,3,65.0,Medium
EMP11718,Riya,IT,System Admin,10.6,1,2,5,1,4,68.0,Medium
EMP11719,Aditya,Customer Support,Support Executive,2.4,4,2,2,5,1,43.0,Medium
EMP11720,Arjun,Marketing,Marketing Analyst,4.3,1,4,1,2,5,77.0,High
EMP11721,Arjun,Customer Support,Support Executive,0.3,4,4,3,2,4,54.0,Medium
EMP11722,Vihaan,Marketing,Marketing Analyst,4.9,1,5,3,2,1,54.0,Medium
EMP11723,Vihaan,Marketing,Marketing Manager,3.8,1,5,3,4,1,46.0,Medium
EMP11724,Ananya,IT,IT Support,9.8,3,4,5,4,1,33.0,Low
EMP11725,Ishaan,Operations,Operations Manager,23.1,2,3,5,5,1,36.0,Low
EMP11726,Diya,Sales,Account Manager,1.8,2,3,5,3,1,44.0,Medium
EMP11727,Ananya,IT,System Admin,1.3,3,1,1,3,2,65.0,Medium
EMP11728,Vivaan,Finance,Accountant,12.3,1,5,1,5,3,56.0,Medium
EMP11729,Neha,Operations,Operations Manager,0.7,4,4,5,1,1,41.0,Medium
EMP11730,Vihaan,Finance,Financial Analyst,0.7,5,3,4,4,1,32.0,Low
EMP11731,Rahul,HR,HR Manager,2.2,4,5,4,2,5,50.0,Medium
EMP11732,Riya,HR,HR Executive,0.8,4,2,3,5,2,42.0,Medium
EMP11733,Neha,Finance,Financial Analyst,0.3,2,3,4,4,4,53.0,Medium
EMP11734,Ananya,Finance,Accountant,7.5,2,1,1,3,2,69.0,Medium
