EmployeeID,EmployeeName,Department,Manager,RiskScore,RiskBand,SelectedAction,ActionStatus,ManagerComment,OutcomeStatus,OutcomeDate
EMP07649,Vivaan,Engineering,Manager_Engineering,55.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-12-16 18:06:01.541409
EMP11142,Vihaan,Marketing,Manager_Marketing,65.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP12149,Riya,Customer Support,Manager_Customer Support,64.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP04022,Arjun,Operations,Manager_Operations,48.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP00955,Vivaan,HR,Manager_HR,62.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-10-05 18:06:01.545995
EMP07328,Aarav,Operations,Manager_Operations,70.0,High,Career Discussion,In Progress,Reviewed by manager,,
EMP02389,Rahul,Operations,Manager_Operations,62.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP08473,Diya,IT,Manager_IT,52.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP09839,Vihaan,HR,Manager_HR,46.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP02901,Arjun,Finance,Manager_Finance,46.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP00551,Ananya,HR,Manager_HR,47.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2026-01-05 18:06:01.552439
EMP13213,Riya,Engineering,Manager_Engineering,43.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP07890,Arjun,Engineering,Manager_Engineering,41.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP01217,Ananya,IT,Manager_IT,59.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP07979,Aditya,Operations,Manager_Operations,73.0,High,Manager Intervention,Pending,Reviewed by manager,,
EMP07079,Aarav,Engineering,Manager_Engineering,51.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP09859,Riya,IT,Manager_IT,50.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP10349,Kabir,Sales,Manager_Sales,70.0,High,Manager Intervention,Pending,Reviewed by manager,,
EMP04858,Arjun,Operations,Manager_Operations,58.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-12-28 18:06:01.565081
EMP01644,Ananya,Finance,Manager_Finance,73.0,High,Manager Intervention,In Progress,Reviewed by manager,,
EMP14632,Arjun,Sales,Manager_Sales,57.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP03171,Kabir,IT,Manager_IT,42.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP09618,Arjun,IT,Manager_IT,56.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-12-18 18:06:01.569848
EMP07425,Kabir,IT,Manager_IT,61.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP08945,Rahul,Engineering,Manager_Engineering,66.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP09022,Riya,Operations,Manager_Operations,74.0,High,Retention Bonus,Completed,Reviewed by manager,Improved,2025-10-21 18:06:01.573461
EMP02946,Diya,Finance,Manager_Finance,44.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-11-11 18:06:01.574408
EMP07560,Vihaan,Marketing,Manager_Marketing,63.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP08217,Aditya,Finance,Manager_Finance,46.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP11456,Ananya,Operations,Manager_Operations,72.0,High,Retention Bonus,Completed,Reviewed by manager,Improved,2025-09-19 18:06:01.577319
EMP10161,Kabir,IT,Manager_IT,56.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP14710,Vivaan,HR,Manager_HR,53.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP08647,Diya,Sales,Manager_Sales,51.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP09846,Ishaan,Operations,Manager_Operations,69.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP11102,Aarav,HR,Manager_HR,45.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-12-17 18:06:01.582523
EMP10999,Riya,HR,Manager_HR,61.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP12828,Diya,IT,Manager_IT,44.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-11-13 18:06:01.584610
EMP01225,Aditya,Finance,Manager_Finance,44.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP10943,Vivaan,Customer Support,Manager_Customer Support,51.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-10-16 18:06:01.586464
EMP11797,Aarav,Sales,Manager_Sales,64.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP00729,Aditya,Engineering,Manager_Engineering,68.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP00218,Riya,HR,Manager_HR,49.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP11024,Neha,Marketing,Manager_Marketing,52.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP14171,Vihaan,Customer Support,Manager_Customer Support,66.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP05554,Aarav,Engineering,Manager_Engineering,49.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-11-08 18:06:01.592781
EMP13209,Ananya,Engineering,Manager_Engineering,48.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP05618,Ananya,Sales,Manager_Sales,43.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-12-06 18:06:01.594722
EMP07742,Aditya,IT,Manager_IT,67.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP01213,Ananya,HR,Manager_HR,49.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2026-01-04 18:06:01.596749
EMP10952,Rahul,Finance,Manager_Finance,60.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP03864,Neha,Marketing,Manager_Marketing,55.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP08073,Neha,HR,Manager_HR,48.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-11-15 18:06:01.600088
EMP10247,Vihaan,Customer Support,Manager_Customer Support,44.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP03318,Ishaan,Finance,Manager_Finance,55.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP01737,Vihaan,HR,Manager_HR,64.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP02312,Diya,Finance,Manager_Finance,52.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP04514,Vihaan,HR,Manager_HR,68.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP04521,Vihaan,Finance,Manager_Finance,63.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-11-16 18:06:01.605935
EMP10170,Rahul,Operations,Manager_Operations,55.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP08913,Diya,Customer Support,Manager_Customer Support,45.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP05239,Kabir,Finance,Manager_Finance,44.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP12358,Riya,Finance,Manager_Finance,51.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP11664,Riya,Customer Support,Manager_Customer Support,49.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP05016,Kabir,HR,Manager_HR,50.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP03689,Kabir,Marketing,Manager_Marketing,49.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP02355,Ananya,Marketing,Manager_Marketing,50.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-11-13 18:06:01.613729
EMP04116,Kabir,Marketing,Manager_Marketing,62.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP06242,Vihaan,Marketing,Manager_Marketing,59.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-10-15 18:06:01.615670
EMP07946,Kabir,Operations,Manager_Operations,58.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-12-23 18:06:01.616630
EMP01247,Aditya,Operations,Manager_Operations,43.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP08566,Aarav,Customer Support,Manager_Customer Support,69.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP07918,Diya,HR,Manager_HR,54.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-10-22 18:06:01.619750
EMP12225,Kabir,Marketing,Manager_Marketing,50.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP08410,Diya,Operations,Manager_Operations,62.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP00205,Neha,Engineering,Manager_Engineering,57.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP08193,Vivaan,Customer Support,Manager_Customer Support,61.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP08480,Riya,Engineering,Manager_Engineering,62.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-11-05 18:06:01.625202
EMP12875,Diya,HR,Manager_HR,47.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP08633,Ishaan,Customer Support,Manager_Customer Support,75.0,High,Career Discussion,Completed,Reviewed by manager,No Change,2025-11-02 18:06:01.627202
EMP12003,Aditya,Customer Support,Manager_Customer Support,43.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP06288,Neha,IT,Manager_IT,56.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-11-10 18:06:01.629228
EMP05129,Neha,Marketing,Manager_Marketing,53.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP08376,Ishaan,Operations,Manager_Operations,71.0,High,Retention Bonus,Pending,Reviewed by manager,,
EMP02314,Kabir,IT,Manager_IT,52.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP12309,Arjun,IT,Manager_IT,42.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-12-19 18:06:01.633118
EMP08391,Kabir,HR,Manager_HR,46.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP07435,Neha,Finance,Manager_Finance,57.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP07584,Kabir,Operations,Manager_Operations,68.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP11326,Ananya,Engineering,Manager_Engineering,50.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-10-28 18:06:01.637661
EMP12063,Ishaan,Finance,Manager_Finance,56.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP09698,Vivaan,Engineering,Manager_Engineering,54.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-10-30 18:06:01.639703
EMP06355,Kabir,HR,Manager_HR,71.0,High,Manager Intervention,In Progress,Reviewed by manager,,
EMP07140,Rahul,Customer Support,Manager_Customer Support,60.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP04708,Vihaan,Customer Support,Manager_Customer Support,58.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-11-03 18:06:01.643965
EMP13775,Riya,Customer Support,Manager_Customer Support,60.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-10-27 18:06:01.644912
EMP12195,Aarav,Operations,Manager_Operations,78.0,High,Manager Intervention,Completed,Reviewed by manager,No Change,2025-10-25 18:06:01.646052
EMP05068,Vivaan,IT,Manager_IT,50.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP07646,Kabir,IT,Manager_IT,40.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2026-01-03 18:06:01.648406
EMP08157,Aarav,Customer Support,Manager_Customer Support,66.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP02621,Neha,Sales,Manager_Sales,51.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-11-08 18:06:01.650813
EMP01496,Aditya,Customer Support,Manager_Customer Support,56.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-10-22 18:06:01.651796
EMP09302,Ishaan,Operations,Manager_Operations,40.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-11-20 18:06:01.652795
EMP06055,Kabir,Finance,Manager_Finance,70.0,High,Retention Bonus,Pending,Reviewed by manager,,
EMP01386,Rahul,Finance,Manager_Finance,61.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP01834,Arjun,IT,Manager_IT,62.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP09103,Neha,Sales,Manager_Sales,58.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP03108,Aditya,Finance,Manager_Finance,65.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP02322,Aditya,Sales,Manager_Sales,51.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP06895,Arjun,Customer Support,Manager_Customer Support,72.0,High,Retention Bonus,Completed,Reviewed by manager,Improved,2025-12-13 18:06:01.664905
EMP13339,Vivaan,Finance,Manager_Finance,62.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-11-08 18:06:01.665893
EMP14879,Ishaan,Operations,Manager_Operations,74.0,High,Career Discussion,Completed,Reviewed by manager,Improved,2025-11-29 18:06:01.666891
EMP10045,Ishaan,Sales,Manager_Sales,70.0,High,Manager Intervention,In Progress,Reviewed by manager,,
EMP01255,Aarav,HR,Manager_HR,54.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP09146,Vivaan,Marketing,Manager_Marketing,55.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP05650,Rahul,Marketing,Manager_Marketing,58.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP11197,Arjun,Sales,Manager_Sales,58.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP08702,Kabir,HR,Manager_HR,54.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP02801,Ananya,Marketing,Manager_Marketing,72.0,High,Career Discussion,In Progress,Reviewed by manager,,
EMP07320,Aarav,Sales,Manager_Sales,52.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-11-08 18:06:01.674855
EMP04722,Rahul,Marketing,Manager_Marketing,46.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP05365,Ishaan,IT,Manager_IT,62.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-10-26 18:06:01.676928
EMP12598,Riya,Customer Support,Manager_Customer Support,53.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP03428,Vihaan,Customer Support,Manager_Customer Support,47.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-12-19 18:06:01.679403
EMP05772,Arjun,Customer Support,Manager_Customer Support,67.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP09374,Ananya,Customer Support,Manager_Customer Support,58.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP10456,Diya,Marketing,Manager_Marketing,40.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-09-17 18:06:01.682467
EMP00127,Ishaan,Customer Support,Manager_Customer Support,56.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP01754,Rahul,Sales,Manager_Sales,50.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP06357,Arjun,Customer Support,Manager_Customer Support,62.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP03479,Vihaan,Marketing,Manager_Marketing,49.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP00806,Ananya,Finance,Manager_Finance,51.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP04830,Ishaan,Engineering,Manager_Engineering,76.0,High,Manager Intervention,Completed,Reviewed by manager,No Change,2025-11-25 18:06:01.688352
EMP09692,Neha,Engineering,Manager_Engineering,42.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-11-04 18:06:01.689318
EMP05762,Ishaan,Marketing,Manager_Marketing,73.0,High,Career Discussion,Completed,Reviewed by manager,No Change,2025-11-06 18:06:01.690314
EMP03537,Rahul,Marketing,Manager_Marketing,54.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-12-14 18:06:01.691408
EMP09831,Rahul,Operations,Manager_Operations,67.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP04008,Ananya,Customer Support,Manager_Customer Support,56.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP14730,Diya,Finance,Manager_Finance,49.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP02803,Riya,Customer Support,Manager_Customer Support,58.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP12084,Rahul,Engineering,Manager_Engineering,61.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-10-30 18:06:01.696440
EMP01244,Vivaan,Marketing,Manager_Marketing,55.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP03460,Arjun,Marketing,Manager_Marketing,54.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP03534,Kabir,Operations,Manager_Operations,51.0,Medium,Retention Bonus,In Progress,Reviewed by manager,,
EMP13683,Vihaan,Customer Support,Manager_Customer Support,62.0,Medium,Retention Bonus,Completed,Reviewed by manager,No Change,2025-11-27 18:06:01.700740
EMP03946,Neha,Marketing,Manager_Marketing,62.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP01214,Kabir,Operations,Manager_Operations,61.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP05776,Kabir,Marketing,Manager_Marketing,50.0,Medium,Manager Intervention,In Progress,Reviewed by manager,,
EMP11196,Kabir,Finance,Manager_Finance,49.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP12035,Aditya,Marketing,Manager_Marketing,54.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2026-01-05 18:06:01.706238
EMP04676,Aditya,Finance,Manager_Finance,48.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP05821,Ishaan,Operations,Manager_Operations,40.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP11732,Riya,HR,Manager_HR,42.0,Medium,Manager Intervention,Pending,Reviewed by manager,,
EMP09504,Arjun,Engineering,Manager_Engineering,58.0,Medium,Career Discussion,Completed,Reviewed by manager,No Change,2025-11-01 18:06:01.710284
EMP08077,Ananya,Operations,Manager_Operations,64.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP06814,Aditya,Sales,Manager_Sales,63.0,Medium,Manager Intervention,Completed,Reviewed by manager,Improved,2025-12-13 18:06:01.712233
EMP06002,Arjun,Engineering,Manager_Engineering,60.0,Medium,Retention Bonus,Completed,Reviewed by manager,Improved,2025-09-17 18:06:01.713241
EMP09784,Riya,IT,Manager_IT,52.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP04744,Vihaan,Operations,Manager_Operations,54.0,Medium,Career Discussion,Completed,Reviewed by manager,Improved,2025-12-15 18:06:01.715646
EMP12575,Arjun,Customer Support,Manager_Customer Support,54.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP10219,Aditya,Operations,Manager_Operations,41.0,Medium,Manager Intervention,Completed,Reviewed by manager,No Change,2025-10-16 18:06:01.718060
EMP03810,Ishaan,HR,Manager_HR,64.0,Medium,Career Discussion,In Progress,Reviewed by manager,,
EMP08686,Riya,Operations,Manager_Operations,61.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP11688,Aditya,Finance,Manager_Finance,45.0,Medium,Retention Bonus,Pending,Reviewed by manager,,
EMP03145,Ishaan,Operations,Manager_Operations,64.0,Medium,Career Discussion,Pending,Reviewed by manager,,
EMP05287,Vihaan,Engineering,Manager_Engineering,47.0,Medium,Career Discussion,Pending,Reviewed by manager,,
